401	    39.88	41.20	41.26	40.22	44.67	43.34	42.18	31.51
402	    39.86	41.14	41.19	40.20	44.60	43.27	42.11	31.53
403	    39.84	41.08	41.12	40.17	44.53	43.19	42.05	31.55
404	    39.83	41.02	41.05	40.14	44.46	43.12	41.99	31.56
405	    39.81	40.97	40.99	40.12	44.40	43.06	41.93	31.58
406	    39.80	40.91	40.92	40.09	44.33	43.00	41.87	31.60
407	    39.78	40.87	40.87	40.06	44.27	42.97	41.80	31.63
408	    39.76	40.83	40.82	40.03	44.21	42.99	41.75	31.64
409	    39.75	40.80	40.79	40.01	44.15	43.05	41.68	31.66
410	    39.73	40.80	40.80	39.98	44.09	43.15	41.62	31.67
411	    39.71	40.81	40.82	39.95	44.03	43.31	41.56	31.69
412	    39.69	40.85	40.86	39.92	43.98	43.49	41.50	31.71
413	    39.68	40.90	40.93	39.90	43.94	43.70	41.44	31.72
414	    39.66	40.97	41.03	39.87	43.91	43.95	41.39	31.74
415	    39.65	41.07	41.14	39.84	43.88	44.20	41.34	31.75
416	    39.63	41.18	41.27	39.82	43.87	44.47	41.29	31.78
417	    39.62	41.30	41.42	39.80	43.87	44.75	41.25	31.79
418	    39.61	41.43	41.58	39.79	43.87	45.05	41.20	31.81
419	    39.60	41.57	41.75	39.77	43.88	45.34	41.17	31.83
420	    39.59	41.72	41.93	39.75	43.91	45.63	41.13	31.84
421	    39.59	41.88	42.12	39.74	43.94	45.93	41.10	31.86
422	    39.58	42.05	42.32	39.72	43.98	46.22	41.09	31.88
423	    39.58	42.22	42.53	39.72	44.03	46.52	41.06	31.89
424	    39.58	42.40	42.73	39.72	44.08	46.80	41.05	31.90
425	    39.59	42.58	42.95	39.72	44.14	47.09	41.05	31.92
426	    39.60	42.77	43.18	39.72	44.21	47.37	41.04	31.94
427	    39.60	42.95	43.39	39.73	44.28	47.66	41.05	31.95
428	    39.62	43.14	43.61	39.74	44.35	47.93	41.06	31.97
429	    39.63	43.33	43.83	39.75	44.44	48.20	41.08	31.98
430	    39.64	43.52	44.05	39.77	44.53	48.47	41.09	32.00
431	    39.67	43.71	44.28	39.79	44.61	48.73	41.12	32.01
432	    39.69	43.90	44.50	39.82	44.71	48.99	41.15	32.03
433	    39.72	44.09	44.72	39.85	44.80	49.24	41.18	32.04
434	    39.74	44.27	44.94	39.87	44.91	49.48	41.22	32.05
435	    39.78	44.46	45.15	39.91	45.01	49.73	41.26	32.07
436	    39.81	44.65	45.38	39.94	45.12	49.96	41.31	32.08
437	    39.84	44.83	45.59	39.98	45.22	50.19	41.35	32.10
438	    39.88	45.02	45.80	40.02	45.33	50.42	41.41	32.11
439	    39.92	45.20	46.00	40.05	45.44	50.64	41.46	32.12
440	    39.96	45.39	46.21	40.10	45.55	50.86	41.52	32.14
441	    40.01	45.56	46.42	40.15	45.67	51.08	41.59	32.15
442	    40.05	45.74	46.62	40.21	45.79	51.29	41.65	32.17
443	    40.10	45.92	46.82	40.25	45.90	51.50	41.73	32.18
444	    40.15	46.09	47.02	40.30	46.02	51.71	41.80	32.19
445	    40.20	46.26	47.21	40.36	46.14	51.89	41.88	32.20
446	    40.25	46.43	47.40	40.41	46.26	52.09	41.95	32.21
447	    40.30	46.60	47.59	40.47	46.38	52.29	42.03	32.23
448	    40.36	46.76	47.78	40.53	46.50	52.47	42.11	32.24
449	    40.41	46.93	47.96	40.60	46.62	52.66	42.20	32.25
450	    40.47	47.09	48.14	40.65	46.74	52.84	42.28	32.27
451	    40.53	47.25	48.32	40.72	46.86	53.02	42.38	32.27
452	    40.59	47.41	48.50	40.78	46.98	53.19	42.47	32.29
453	    40.65	47.56	48.67	40.85	47.11	53.36	42.56	32.30
454	    40.71	47.72	48.84	40.91	47.23	53.53	42.65	32.31
455	    40.78	47.87	49.01	40.98	47.36	53.69	42.75	32.33
456	    40.84	48.02	49.17	41.05	47.48	53.86	42.84	32.33
457	    40.91	48.17	49.34	41.12	47.60	54.02	42.94	32.35
458	    40.97	48.31	49.50	41.19	47.72	54.18	43.04	32.36
459	    41.04	48.46	49.66	41.26	47.85	54.33	43.14	32.37
460	    41.10	48.60	49.81	41.33	47.97	54.49	43.24	32.38
461	    41.18	48.74	49.96	41.41	48.10	54.63	43.34	32.40
462	    41.24	48.88	50.11	41.47	48.23	54.79	43.44	32.41
463	    41.31	49.02	50.26	41.55	48.34	54.93	43.54	32.42
464	    41.37	49.15	50.41	41.62	48.47	55.08	43.64	32.43
465	    41.44	49.28	50.55	41.70	48.59	55.22	43.75	32.44
466	    41.51	49.41	50.69	41.77	48.71	55.36	43.85	32.45
467	    41.59	49.55	50.84	41.84	48.84	55.50	43.96	32.46
468	    41.66	49.67	50.97	41.92	48.96	55.64	44.06	32.48
469	    41.72	49.80	51.10	41.99	49.08	55.77	44.17	32.49
470	    41.80	49.93	51.24	42.07	49.20	55.90	44.27	32.50
471	    41.87	50.05	51.37	42.14	49.32	56.04	44.37	32.51
472	    41.94	50.17	51.50	42.22	49.44	56.16	44.48	32.52
473	    42.01	50.29	51.63	42.29	49.56	56.29	44.59	32.54
474	    42.08	50.41	51.75	42.37	49.69	56.43	44.69	32.55
475	    42.15	50.53	51.88	42.45	49.80	56.55	44.79	32.56
476	    42.23	50.65	52.00	42.52	49.92	56.67	44.90	32.57
477	    42.29	50.76	52.11	42.60	50.04	56.80	45.01	32.58
478	    42.37	50.88	52.24	42.68	50.16	56.91	45.11	32.59
479	    42.44	50.99	52.35	42.75	50.28	57.03	45.21	32.60
480	    42.52	51.10	52.47	42.83	50.40	57.15	45.32	32.62
481	    42.59	51.21	52.58	42.91	50.51	57.27	45.42	32.63
482	    42.66	51.32	52.69	42.98	50.63	57.38	45.53	32.64
483	    42.74	51.42	52.80	43.07	50.75	57.50	45.63	32.66
484	    42.81	51.53	52.91	43.14	50.86	57.61	45.73	32.67
485	    42.88	51.64	53.01	43.22	50.98	57.72	45.84	32.68
486	    42.96	51.74	53.12	43.29	51.09	57.83	45.93	32.69
487	    43.03	51.84	53.22	43.36	51.20	57.92	46.04	32.71
488	    43.10	51.93	53.31	43.44	51.32	57.97	46.14	32.72
489	    43.18	52.01	53.39	43.52	51.44	57.98	46.24	32.73
490	    43.25	52.07	53.44	43.59	51.54	57.95	46.34	32.74
491	    43.32	52.12	53.47	43.67	51.65	57.88	46.44	32.76
492	    43.40	52.14	53.48	43.75	51.75	57.77	46.54	32.77
493	    43.47	52.15	53.46	43.82	51.84	57.63	46.64	32.78
494	    43.54	52.14	53.43	43.89	51.93	57.47	46.72	32.79
495	    43.61	52.11	53.37	43.96	52.01	57.28	46.82	32.81
496	    43.68	52.07	53.30	44.03	52.08	57.09	46.91	32.82
497	    43.75	52.01	53.21	44.10	52.14	56.88	46.99	32.83
498	    43.82	51.94	53.11	44.17	52.20	56.65	47.08	32.85
499	    43.89	51.86	52.99	44.24	52.24	56.43	47.16	32.86
500	    43.95	51.77	52.86	44.30	52.27	56.20	47.23	32.87
501	    44.01	51.67	52.73	44.37	52.30	55.97	47.30	32.89
502	    44.07	51.56	52.59	44.42	52.32	55.74	47.37	32.91
503	    44.14	51.46	52.44	44.47	52.33	55.50	47.43	32.92
504	    44.19	51.34	52.28	44.53	52.33	55.27	47.48	32.93
505	    44.24	51.21	52.12	44.58	52.33	55.04	47.53	32.95
506	    44.29	51.09	51.96	44.62	52.32	54.81	47.57	32.97
507	    44.34	50.96	51.79	44.66	52.31	54.58	47.61	32.98
508	    44.38	50.83	51.62	44.70	52.28	54.37	47.65	32.99
509	    44.42	50.70	51.45	44.74	52.26	54.14	47.68	33.01
510	    44.47	50.57	51.28	44.77	52.23	53.94	47.70	33.02
511	    44.50	50.43	51.11	44.80	52.20	53.72	47.71	33.04
512	    44.54	50.30	50.94	44.82	52.16	53.52	47.73	33.06
513	    44.57	50.17	50.77	44.84	52.12	53.32	47.74	33.06
514	    44.60	50.03	50.60	44.87	52.08	53.12	47.74	33.08
515	    44.62	49.90	50.43	44.88	52.02	52.92	47.74	33.10
516	    44.65	49.77	50.26	44.90	51.98	52.74	47.74	33.12
517	    44.67	49.64	50.10	44.90	51.93	52.55	47.73	33.14
518	    44.69	49.51	49.94	44.91	51.86	52.37	47.72	33.15
519	    44.70	49.38	49.77	44.92	51.81	52.19	47.70	33.17
520	    44.71	49.25	49.61	44.92	51.75	52.02	47.68	33.18
521	    44.73	49.13	49.45	44.92	51.70	51.85	47.67	33.20
522	    44.74	49.00	49.30	44.92	51.63	51.69	47.64	33.21
523	    44.75	48.88	49.14	44.92	51.57	51.52	47.61	33.23
524	    44.75	48.76	48.99	44.91	51.50	51.37	47.58	33.25
525	    44.76	48.64	48.84	44.90	51.43	51.21	47.55	33.27
526	    44.76	48.51	48.69	44.90	51.37	51.05	47.51	33.28
527	    44.76	48.40	48.55	44.89	51.30	50.91	47.47	33.30
528	    44.76	48.29	48.41	44.88	51.23	50.76	47.43	33.32
529	    44.76	48.17	48.27	44.87	51.16	50.62	47.39	33.34
530	    44.76	48.06	48.13	44.85	51.09	50.48	47.34	33.36
531	    44.77	47.95	48.00	44.84	51.02	50.35	47.29	33.37
532	    44.76	47.84	47.87	44.82	50.95	50.21	47.25	33.39
533	    44.75	47.74	47.73	44.80	50.87	50.08	47.20	33.41
534	    44.74	47.63	47.61	44.78	50.80	49.96	47.15	33.43
535	    44.73	47.53	47.48	44.76	50.72	49.83	47.09	33.44
536	    44.72	47.42	47.36	44.74	50.65	49.71	47.04	33.46
537	    44.71	47.33	47.24	44.72	50.57	49.58	46.98	33.48
538	    44.70	47.22	47.11	44.70	50.50	49.47	46.93	33.50
539	    44.70	47.13	47.00	44.67	50.42	49.35	46.87	33.52
540	    44.68	47.04	46.88	44.65	50.35	49.24	46.81	33.53
541	    44.67	46.94	46.77	44.63	50.27	49.13	46.75	33.55
542	    44.65	46.85	46.66	44.60	50.20	49.02	46.68	33.57
543	    44.64	46.76	46.55	44.57	50.12	48.91	46.62	33.59
544	    44.63	46.66	46.44	44.55	50.05	48.80	46.57	33.61
545	    44.61	46.58	46.34	44.52	49.97	48.69	46.49	33.63
546	    44.59	46.50	46.24	44.49	49.89	48.60	46.44	33.65
547	    44.58	46.41	46.14	44.46	49.82	48.50	46.37	33.66
548	    44.56	46.33	46.04	44.43	49.74	48.39	46.31	33.68
549	    44.54	46.25	45.94	44.40	49.67	48.30	46.24	33.70
550	    44.53	46.17	45.84	44.38	49.60	48.21	46.17	33.72
551	    44.50	46.09	45.76	44.35	49.52	48.11	46.11	33.73
552	    44.49	46.01	45.66	44.32	49.44	48.01	46.04	33.75
553	    44.47	45.93	45.57	44.29	49.36	47.93	45.97	33.77
554	    44.45	45.86	45.48	44.26	49.29	47.84	45.91	33.79
555	    44.43	45.79	45.40	44.22	49.22	47.74	45.84	33.81
556	    44.41	45.72	45.31	44.19	49.15	47.66	45.78	33.82
557	    44.39	45.65	45.23	44.16	49.07	47.58	45.71	33.84
558	    44.37	45.57	45.14	44.13	48.99	47.49	45.64	33.86
559	    44.35	45.50	45.07	44.10	48.92	47.41	45.57	33.87
560	    44.33	45.44	44.99	44.07	48.84	47.33	45.50	33.90
561	    44.31	45.37	44.91	44.03	48.77	47.25	45.44	33.92
562	    44.28	45.31	44.83	44.00	48.70	47.17	45.37	33.93
563	    44.26	45.24	44.76	43.97	48.63	47.09	45.30	33.95
564	    44.24	45.18	44.69	43.94	48.55	47.01	45.24	33.97
565	    44.22	45.12	44.61	43.90	48.48	46.94	45.17	33.98
566	    44.20	45.06	44.55	43.87	48.41	46.86	45.11	34.00
567	    44.18	45.00	44.48	43.83	48.34	46.81	45.05	34.02
568	    44.16	44.95	44.42	43.80	48.27	46.78	44.98	34.03
569	    44.13	44.91	44.38	43.78	48.20	46.80	44.91	34.05
570	    44.11	44.88	44.35	43.74	48.13	46.86	44.85	34.07
571	    44.09	44.88	44.35	43.71	48.07	46.97	44.78	34.08
572	    44.06	44.89	44.38	43.67	48.00	47.13	44.72	34.09
573	    44.04	44.92	44.42	43.64	47.95	47.30	44.66	34.11
574	    44.02	44.98	44.49	43.61	47.90	47.52	44.60	34.13
575	    44.00	45.05	44.58	43.58	47.87	47.76	44.54	34.14
576	    43.98	45.13	44.69	43.55	47.83	48.00	44.49	34.16
577	    43.95	45.24	44.82	43.52	47.82	48.27	44.43	34.17
578	    43.93	45.36	44.97	43.49	47.80	48.55	44.38	34.19
579	    43.92	45.49	45.12	43.47	47.81	48.83	44.34	34.20
580	    43.90	45.63	45.29	43.45	47.82	49.11	44.30	34.21
581	    43.89	45.78	45.47	43.43	47.83	49.40	44.27	34.23
582	    43.88	45.94	45.66	43.41	47.86	49.69	44.24	34.25
583	    43.87	46.10	45.85	43.40	47.89	49.97	44.21	34.26
584	    43.86	46.26	46.05	43.39	47.94	50.26	44.19	34.27
585	    43.85	46.43	46.26	43.38	47.99	50.54	44.18	34.29
586	    43.85	46.61	46.47	43.38	48.04	50.82	44.17	34.31
587	    43.85	46.79	46.68	43.38	48.10	51.09	44.16	34.32
588	    43.86	46.97	46.90	43.38	48.17	51.37	44.17	34.34
589	    43.86	47.15	47.11	43.38	48.24	51.64	44.17	34.35
590	    43.87	47.33	47.33	43.39	48.31	51.90	44.18	34.36
591	    43.89	47.52	47.55	43.41	48.39	52.15	44.20	34.38
592	    43.90	47.70	47.76	43.43	48.48	52.41	44.22	34.39
593	    43.92	47.89	47.98	43.44	48.56	52.66	44.24	34.40
594	    43.94	48.07	48.19	43.46	48.66	52.89	44.27	34.41
595	    43.96	48.25	48.40	43.49	48.75	53.13	44.31	34.43
596	    43.99	48.43	48.61	43.51	48.84	53.37	44.35	34.44
597	    44.02	48.61	48.83	43.54	48.94	53.59	44.39	34.45
598	    44.05	48.79	49.03	43.58	49.04	53.82	44.43	34.46
599	    44.08	48.97	49.24	43.61	49.15	54.03	44.49	34.48
600	    44.11	49.14	49.44	43.65	49.25	54.25	44.54	34.49
601	    44.15	49.32	49.64	43.69	49.35	54.46	44.60	34.50
602	    44.19	49.49	49.84	43.74	49.46	54.67	44.66	34.51
603	    44.23	49.67	50.04	43.78	49.57	54.88	44.72	34.52
604	    44.27	49.83	50.23	43.82	49.68	55.07	44.79	34.53
605	    44.32	50.00	50.41	43.87	49.79	55.27	44.86	34.55
606	    44.36	50.16	50.60	43.92	49.90	55.46	44.93	34.56
607	    44.41	50.33	50.79	43.98	50.01	55.64	45.01	34.57
608	    44.46	50.49	50.97	44.02	50.12	55.83	45.08	34.58
609	    44.51	50.65	51.15	44.08	50.24	56.01	45.16	34.59
610	    44.56	50.81	51.33	44.14	50.35	56.19	45.24	34.60
611	    44.61	50.96	51.50	44.19	50.47	56.36	45.32	34.61
612	    44.66	51.12	51.68	44.25	50.59	56.53	45.41	34.63
613	    44.71	51.27	51.85	44.31	50.71	56.70	45.49	34.63
614	    44.77	51.42	52.01	44.37	50.82	56.87	45.58	34.64
615	    44.83	51.57	52.18	44.43	50.94	57.04	45.67	34.66
616	    44.88	51.72	52.34	44.50	51.05	57.19	45.76	34.67
617	    44.95	51.85	52.50	44.56	51.17	57.35	45.85	34.68
618	    45.00	52.00	52.66	44.62	51.29	57.51	45.94	34.68
619	    45.06	52.14	52.81	44.69	51.40	57.66	46.04	34.70
620	    45.12	52.28	52.96	44.75	51.52	57.81	46.13	34.71
621	    45.18	52.42	53.11	44.82	51.64	57.95	46.23	34.72
622	    45.24	52.55	53.26	44.89	51.75	58.10	46.33	34.73
623	    45.31	52.68	53.41	44.96	51.87	58.25	46.43	34.74
624	    45.37	52.82	53.55	45.02	51.99	58.38	46.52	34.75
625	    45.43	52.95	53.69	45.09	52.10	58.52	46.62	34.76
626	    45.50	53.08	53.83	45.16	52.22	58.65	46.72	34.77
627	    45.56	53.20	53.96	45.22	52.33	58.79	46.82	34.78
628	    45.63	53.33	54.10	45.29	52.45	58.93	46.92	34.79
629	    45.69	53.45	54.23	45.36	52.57	59.06	47.02	34.80
630	    45.76	53.57	54.36	45.43	52.68	59.19	47.12	34.81
631	    45.82	53.69	54.48	45.50	52.79	59.31	47.22	34.83
632	    45.89	53.81	54.61	45.58	52.91	59.44	47.32	34.83
633	    45.96	53.93	54.74	45.64	53.03	59.56	47.42	34.84
634	    46.02	54.04	54.85	45.71	53.14	59.68	47.52	34.85
635	    46.09	54.16	54.98	45.79	53.26	59.80	47.62	34.86
636	    46.15	54.27	55.09	45.85	53.37	59.92	47.72	34.88
637	    46.22	54.38	55.21	45.93	53.48	60.04	47.82	34.89
638	    46.29	54.49	55.33	45.99	53.59	60.16	47.92	34.90
639	    46.36	54.60	55.44	46.06	53.70	60.27	48.02	34.90
640	    46.42	54.71	55.55	46.13	53.82	60.39	48.12	34.91
641	    46.49	54.81	55.66	46.21	53.92	60.50	48.22	34.92
642	    46.56	54.92	55.76	46.28	54.04	60.61	48.32	34.93
643	    46.63	55.02	55.88	46.35	54.14	60.72	48.42	34.94
644	    46.69	55.12	55.98	46.43	54.26	60.83	48.52	34.95
645	    46.76	55.23	56.09	46.50	54.37	60.94	48.62	34.97
646	    46.83	55.33	56.19	46.57	54.48	61.06	48.72	34.98
647	    46.90	55.43	56.29	46.64	54.59	61.16	48.82	34.99
648	    46.96	55.52	56.38	46.71	54.69	61.25	48.92	35.00
649	    47.04	55.61	56.48	46.78	54.80	61.30	49.02	35.02
650	    47.10	55.69	56.55	46.85	54.91	61.32	49.12	35.03
651	    47.17	55.75	56.60	46.92	55.01	61.29	49.21	35.04
652	    47.24	55.80	56.63	46.99	55.11	61.23	49.30	35.05
653	    47.31	55.82	56.64	47.06	55.21	61.12	49.39	35.06
654	    47.38	55.83	56.63	47.13	55.30	60.99	49.49	35.07
655	    47.44	55.82	56.60	47.21	55.39	60.83	49.59	35.08
656	    47.51	55.79	56.55	47.27	55.46	60.64	49.67	35.09
657	    47.57	55.75	56.47	47.34	55.53	60.44	49.76	35.11
658	    47.64	55.69	56.38	47.40	55.59	60.24	49.85	35.12
659	    47.70	55.62	56.28	47.47	55.64	60.01	49.93	35.13
660	    47.76	55.54	56.16	47.52	55.67	59.79	50.00	35.14
661	    47.82	55.45	56.03	47.58	55.71	59.55	50.07	35.16
662	    47.88	55.34	55.89	47.64	55.73	59.32	50.14	35.17
663	    47.94	55.23	55.75	47.69	55.74	59.08	50.20	35.19
664	    47.99	55.12	55.60	47.74	55.75	58.85	50.25	35.20
665	    48.04	55.00	55.44	47.79	55.75	58.61	50.31	35.21
666	    48.09	54.87	55.28	47.83	55.74	58.38	50.36	35.23
667	    48.14	54.75	55.12	47.88	55.73	58.15	50.40	35.24
668	    48.18	54.61	54.94	47.92	55.71	57.92	50.43	35.26
669	    48.22	54.48	54.78	47.95	55.69	57.69	50.47	35.27
670	    48.26	54.34	54.60	47.98	55.66	57.48	50.49	35.28
671	    48.29	54.21	54.43	48.01	55.63	57.26	50.52	35.30
672	    48.32	54.07	54.26	48.04	55.59	57.05	50.53	35.32
673	    48.35	53.94	54.09	48.06	55.55	56.83	50.54	35.32
674	    48.38	53.80	53.91	48.08	55.51	56.63	50.55	35.34
675	    48.40	53.66	53.75	48.10	55.46	56.43	50.56	35.36
676	    48.42	53.53	53.58	48.11	55.41	56.23	50.55	35.37
677	    48.45	53.39	53.41	48.12	55.36	56.04	50.55	35.38
678	    48.46	53.26	53.24	48.13	55.30	55.85	50.54	35.40
679	    48.48	53.13	53.07	48.14	55.24	55.67	50.53	35.42
680	    48.49	52.99	52.91	48.14	55.18	55.48	50.52	35.43
681	    48.50	52.86	52.75	48.14	55.12	55.31	50.50	35.45
682	    48.51	52.73	52.59	48.14	55.05	55.14	50.47	35.46
683	    48.51	52.60	52.43	48.14	54.99	54.97	50.44	35.48
684	    48.51	52.47	52.27	48.13	54.92	54.80	50.42	35.50
685	    48.52	52.35	52.12	48.12	54.85	54.64	50.38	35.51
686	    48.52	52.23	51.97	48.12	54.78	54.48	50.34	35.53
687	    48.52	52.10	51.82	48.10	54.71	54.33	50.31	35.54
688	    48.51	51.98	51.67	48.09	54.64	54.17	50.27	35.56
689	    48.51	51.86	51.53	48.08	54.57	54.03	50.22	35.58
690	    48.50	51.75	51.39	48.06	54.49	53.88	50.18	35.60
691	    48.50	51.63	51.24	48.04	54.42	53.74	50.13	35.61
692	    48.49	51.52	51.11	48.02	54.34	53.59	50.08	35.62
693	    48.48	51.40	50.97	48.00	54.26	53.46	50.03	35.64
694	    48.47	51.29	50.84	47.98	54.19	53.33	49.99	35.66
695	    48.46	51.19	50.71	47.96	54.11	53.19	49.93	35.68
696	    48.45	51.08	50.58	47.94	54.03	53.06	49.87	35.69
697	    48.44	50.97	50.45	47.91	53.95	52.93	49.82	35.71
698	    48.42	50.87	50.33	47.89	53.87	52.81	49.75	35.73
699	    48.41	50.77	50.20	47.86	53.80	52.70	49.70	35.74
700	    48.39	50.67	50.09	47.83	53.72	52.58	49.64	35.76
701	    48.38	50.57	49.97	47.80	53.64	52.46	49.58	35.78
702	    48.36	50.47	49.85	47.77	53.56	52.34	49.51	35.79
703	    48.34	50.38	49.74	47.74	53.48	52.23	49.45	35.81
704	    48.32	50.28	49.62	47.71	53.40	52.11	49.38	35.83
705	    48.30	50.19	49.51	47.68	53.32	52.01	49.32	35.85
706	    48.28	50.10	49.41	47.64	53.24	51.89	49.25	35.87
707	    48.26	50.01	49.30	47.62	53.17	51.79	49.19	35.88
708	    48.24	49.93	49.20	47.58	53.08	51.69	49.12	35.90
709	    48.22	49.84	49.10	47.55	53.00	51.59	49.06	35.92
710	    48.20	49.75	48.99	47.51	52.92	51.49	48.98	35.93
711	    48.18	49.66	48.90	47.48	52.85	51.39	48.92	35.95
712	    48.15	49.58	48.80	47.45	52.76	51.29	48.85	35.97
713	    48.13	49.50	48.71	47.42	52.69	51.19	48.78	35.99
714	    48.11	49.42	48.61	47.38	52.61	51.10	48.71	36.00
715	    48.09	49.34	48.52	47.35	52.53	51.01	48.64	36.02
716	    48.06	49.27	48.43	47.31	52.45	50.92	48.57	36.04
717	    48.04	49.19	48.34	47.27	52.37	50.83	48.51	36.06
718	    48.02	49.12	48.26	47.24	52.29	50.74	48.44	36.07
719	    47.99	49.04	48.18	47.20	52.22	50.65	48.37	36.09
720	    47.96	48.97	48.09	47.17	52.14	50.56	48.30	36.10
721	    47.94	48.90	48.01	47.13	52.06	50.48	48.23	36.12
722	    47.91	48.83	47.92	47.09	51.99	50.40	48.17	36.14
723	    47.89	48.76	47.85	47.06	51.91	50.31	48.10	36.16
724	    47.86	48.70	47.77	47.02	51.83	50.23	48.03	36.17
725	    47.83	48.63	47.69	46.99	51.76	50.15	47.96	36.19
726	    47.81	48.56	47.62	46.95	51.68	50.07	47.89	36.20
727	    47.79	48.50	47.55	46.92	51.61	50.00	47.82	36.22
728	    47.76	48.44	47.48	46.88	51.53	49.92	47.76	36.24
729	    47.73	48.37	47.41	46.84	51.45	49.87	47.69	36.25
730	    47.70	48.33	47.35	46.81	51.38	49.85	47.62	36.27
731	    47.68	48.29	47.31	46.77	51.31	49.87	47.56	36.28
732	    47.65	48.26	47.29	46.73	51.24	49.95	47.49	36.30
733	    47.63	48.26	47.29	46.69	51.17	50.06	47.43	36.31
734	    47.60	48.27	47.32	46.66	51.10	50.22	47.36	36.33
735	    47.57	48.31	47.37	46.62	51.05	50.41	47.30	36.34
736	    47.55	48.36	47.44	46.59	51.00	50.62	47.23	36.35
737	    47.52	48.44	47.54	46.55	50.96	50.85	47.17	36.37
738	    47.50	48.52	47.65	46.52	50.93	51.11	47.12	36.39
739	    47.47	48.63	47.78	46.49	50.91	51.37	47.07	36.40
740	    47.45	48.75	47.92	46.46	50.90	51.64	47.01	36.41
741	    47.43	48.87	48.08	46.43	50.90	51.92	46.97	36.42
742	    47.41	49.02	48.26	46.41	50.91	52.20	46.93	36.44
743	    47.39	49.16	48.43	46.39	50.92	52.49	46.89	36.45
744	    47.38	49.32	48.62	46.37	50.94	52.76	46.86	36.47
745	    47.36	49.48	48.81	46.35	50.97	53.05	46.83	36.47
746	    47.35	49.65	49.01	46.34	51.02	53.34	46.81	36.49
747	    47.35	49.81	49.23	46.33	51.06	53.61	46.80	36.50
748	    47.34	49.99	49.43	46.32	51.11	53.89	46.79	36.52
749	    47.34	50.17	49.64	46.32	51.17	54.15	46.78	36.53
750	    47.34	50.34	49.85	46.32	51.23	54.43	46.78	36.54
751	    47.35	50.52	50.07	46.33	51.30	54.69	46.79	36.56
752	    47.35	50.70	50.29	46.33	51.38	54.95	46.80	36.57
753	    47.36	50.88	50.50	46.34	51.45	55.20	46.82	36.57
754	    47.37	51.07	50.71	46.36	51.54	55.45	46.84	36.59
755	    47.39	51.25	50.93	46.38	51.62	55.70	46.86	36.60
756	    47.40	51.43	51.14	46.40	51.71	55.94	46.89	36.61
757	    47.43	51.61	51.35	46.42	51.80	56.17	46.93	36.62
758	    47.45	51.78	51.56	46.45	51.89	56.40	46.97	36.64
759	    47.47	51.97	51.77	46.47	51.98	56.63	47.01	36.64
760	    47.50	52.14	51.97	46.51	52.08	56.86	47.06	36.66
761	    47.53	52.32	52.18	46.54	52.19	57.07	47.10	36.66
762	    47.56	52.49	52.38	46.58	52.28	57.28	47.16	36.68
763	    47.60	52.66	52.58	46.62	52.39	57.49	47.21	36.69
764	    47.63	52.84	52.77	46.66	52.49	57.69	47.28	36.70
765	    47.67	53.00	52.97	46.70	52.60	57.90	47.34	36.71
766	    47.71	53.17	53.16	46.74	52.71	58.09	47.41	36.72
767	    47.75	53.34	53.35	46.79	52.82	58.29	47.47	36.73
768	    47.79	53.50	53.54	46.84	52.92	58.47	47.54	36.75
769	    47.83	53.66	53.72	46.89	53.03	58.66	47.62	36.75
770	    47.88	53.82	53.90	46.94	53.15	58.84	47.69	36.77
771	    47.93	53.98	54.08	46.99	53.26	59.02	47.77	36.77
772	    47.98	54.13	54.25	47.05	53.37	59.20	47.86	36.78
773	    48.02	54.29	54.43	47.10	53.48	59.37	47.94	36.80
774	    48.07	54.44	54.60	47.16	53.59	59.53	48.02	36.80
775	    48.13	54.59	54.77	47.22	53.71	59.70	48.10	36.81
776	    48.18	54.73	54.93	47.28	53.82	59.86	48.19	36.82
777	    48.23	54.88	55.09	47.34	53.94	60.02	48.28	36.83
778	    48.28	55.02	55.26	47.40	54.05	60.18	48.37	36.84
779	    48.34	55.16	55.41	47.46	54.16	60.34	48.46	36.85
780	    48.39	55.30	55.57	47.52	54.28	60.48	48.55	36.86
781	    48.45	55.44	55.72	47.58	54.39	60.64	48.64	36.87
782	    48.51	55.58	55.87	47.65	54.51	60.78	48.74	36.88
783	    48.56	55.71	56.02	47.71	54.62	60.93	48.83	36.88
784	    48.62	55.84	56.16	47.77	54.73	61.07	48.93	36.89
785	    48.68	55.98	56.31	47.84	54.85	61.21	49.02	36.90
786	    48.74	56.10	56.45	47.91	54.97	61.35	49.12	36.92
787	    48.81	56.23	56.58	47.97	55.07	61.48	49.22	36.92
788	    48.86	56.35	56.72	48.04	55.19	61.62	49.32	36.93
789	    48.93	56.48	56.85	48.11	55.30	61.75	49.41	36.94
790	    48.98	56.60	56.98	48.17	55.42	61.88	49.51	36.95
791	    49.05	56.72	57.12	48.25	55.53	62.00	49.61	36.96
792	    49.11	56.84	57.25	48.31	55.64	62.14	49.71	36.97
793	    49.17	56.96	57.37	48.38	55.75	62.26	49.81	36.98
794	    49.23	57.08	57.49	48.45	55.86	62.39	49.91	36.99
795	    49.30	57.19	57.61	48.51	55.98	62.50	50.01	36.99
796	    49.36	57.30	57.73	48.58	56.09	62.63	50.11	37.01
797	    49.42	57.42	57.85	48.65	56.20	62.74	50.21	37.02
798	    49.49	57.52	57.96	48.72	56.32	62.86	50.30	37.03
799	    49.56	57.63	58.08	48.79	56.42	62.98	50.40	37.04
800	    49.62	57.74	58.19	48.86	56.53	63.09	50.50	37.05
